,sentence
10776,실제로 한국은 RM과 같은 슈퍼 인플루언서들의 영향으로 미술을 향한 MZ세대들의 관심도가 높아졌다.
10777,RM은 NYT와 인터뷰에서 자신이 미술에 관심을 갖게 된 계기가 우연한 만남이라기보다 뜻밖의 기쁨을 통해 다가왔다고 전했다.
10778,RM은 스탕달 신드롬(뛰어난 예술 작품을 접했을 때 그 충격과 감흥으로 일어나는 정신적·육체적 이상 반응) 같은 것을 경험했다고 말했다.
10779,특히 피곤하거나 실망스러울 때는 가끔 서서 그들(작가들)과 대화한다고 RM은 전했다.
10780,NYT는 RM이 예술 후원자로서의 새 역할을 잘 해낼 것이라고 이야기하면서 그가 효과적인 정치인이나 인기가 많으면서도 약간은 별난 교수가 될 것이라고 상상할 수 있다고 평가했다.
10781,공개된 영상 속에는 최준희가 어플의 힘을 빌려 아이돌로 변신한 모습이 담겨 있다.
10782,분홍색 원피스를 입고 가볍게 춤을 추며 윙크를 하고 있는 최준희의 넘치는 끼가 감탄을 자아낸다.
10783,이날 찐건나블리는 화려한 조명과 음악이 있는 키즈 엔터테인먼트 체험장에 들어섰다.
10784,요즘 아이돌을 꿈꾸는 어린이들이 많은 만큼 아이돌을 직접 체험해 볼 수 있는 현장이었다.
10785,안무 선생님은 오늘은 아이돌이 돼 춤을 멋지게 춰볼 것이라며 먼저 자유 댄스를 춰보라고 제안했다.
10786,이에 나은이는 우아한 선의 춤을 선보였고 찐건 형제는 에너지 넘치게 무대를 연신 돌며 활보했다.
10787,이어 본격적으로 BTS의 Permission to Dance 춤을 배웠다.
10788,그 누구보다 건후가 BTS라는 말에 반응을 했는데 육중완과 소유진은 건후가 일가견이 있지 않냐 BTS 하면 또 건후라며 이를 흥미롭게 바라봤다.
10789,당시 함께있던 육중완이 실제로 보고 금방 습득하는 것을 보고 깜짝 놀랐다고 할 정도.
10790,또 누나 동생과 함께 무대 의상으로 변신한 건후는 센터를 놓치지 않고 끼를 드러내 이목을 집중시켰다.
10791,이날의 아이돌 체험은 이제 아이돌이 됐습니다라는 선생님의 수료 축하 멘트와 함께 종료됐다.
10792,텐아시아황은철 기자 (사진GH엔터테인먼트)그룹 비아이지가 요르단에서 뜨거운 호응을 얻으며 K-pop의 위엄을 펼쳤다.
10793,한국 아이돌 최초로 요르단에서 단독 공연을 펼친 비아이지는 ‘FLASHBACK‘ ‘Illusion (Arabic Ver.
10794,이날 행사에는 요르단 아이만 알 무플레 사회발전부 장관 아흐마드 하난데 디지털경제부 장관 등 주요 인사도 참석했으며 현지 방송과 신문들도 이날 행사에 큰 관심을 보였다.
10795,요르단 문화원이 주최한 제라쉬 페스티벌은 요르단 북부에 있는 고대 도시 제라쉬에서 열리는 요르단 최대의 문화 축제다.
10796,ATBO 신보 제작 참여…서로 생각 공유한 계기세 번째 앨범은 내년…성인 되는 만큼 성숙함 장착연말 시상식서 신인상 받고파텐아시아윤준호 기자 ATBO / 사진텐아시아DBATBO(오준석 류준민 배현준 석락원 정승환 김연규 원빈)가 차세대 보이 그룹에 출사표를 던졌다.
10797,뮤직비디오는 스트레이키즈 몬스타엑스 등 K팝 톱 아티스트들과 합을 맞춰온 VIA 정지미 감독이 연출을 맡아 ATBO의 성장 서사를 유니크한 영상미로 그릴 예정이다.
10798,ATBO / 사진텐아시아DB이날 석락원은 데뷔 앨범 이후로 빠른 시일내로 찾아 뵙게됐다.
10799,첫 앨범 때와 다르게 이번에는 몸에 힘을 풀어야했기 때문이라며 점차 익숙해졌고 우리를 표현하는데 확신을 갖게 됐다고 설명했다.
10800,ATBO / 사진텐아시아DB데뷔 앨범에 이어 더 비기닝 시리즈를 이어가고 있는 ATBO.
10801,향후 계획에 대해 오준석은 다음 앨범을 낸다면 내년이 될 것이라며 그때는 우리가 모두 성인이 된다.
10802,이어 개화를 했고 시작을 했으니 우리 ATBO의 성장 과정을 보여줄 것이다.
10803,한국 아이돌 최초로 요르단에서 단독 공연을 펼친 비아이지는 ‘FLASHBACK’ ‘Illusion (Arabic Ver.
10804,이날 행사에는 요르단 아이만 알 무플레 사회발전부 장관 아흐마드 하난데 디지털경제부 장관 등 주요 인사도 참석했으며 현지 방송과 신문들도 이날 행사에 큰 관심을 보여 눈길을 끌었다.
10805,요르단 문화원이 주최한 제라쉬 페스티벌은 요르단 북부에 있는 고대 도시 제라쉬에서 열리는 요르단 최대의 문화 축제다.
10806,오 교수는 최근 K팝 댄스에 대한 첫 이론서인 ‘K팝 댄스: 소셜 미디어에서 자신을 팬더밍하는 방법’을 출간했다.
10807,한국 국적의 오 교수는 어린 시절 리틀엔젤스 단원으로 활동한 뒤 선화예중·고를 거쳐 현대무용으로 이화여대 학부와 석사를 졸업했다.
10808,일반 대중이 대체로 무용을 어려워하는데 TV에 나오는 춤에는 거리감을 덜 느끼며 좋아한다.
10809,이런 모습을 보고 가요나 광고에 나오는 춤 즉 방송 댄스에 대해 공부의 필요성을 느꼈다면서 “방송 댄스의 매력에 대한 궁금증이 결국 미국으로 유학 가서 K팝 댄스에 대한 박사 논문까지 쓰도록 만들었다고 했다.
10810,오 교수가 미국에서 박사 과정을 밟던 시기는 가수 싸이가 ‘강남 스타일’로 미국에서 유명세를 누린 이후 소녀시대 등 K팝 그룹이 잇따라 미국에 진출하던 무렵이었다.
10811,지금처럼 지구촌을 들썩일 정도의 인기는 아니었지만 당시 한국인이 만든 공연 콘텐츠 가운데 가장 주목받던 K팝을 무용학적으로 분석하기 위해 박사 논문 주제로 채택했다.
10812,오 교수는 “미국에 있으면서 영어로 쓰인 한국 춤 관련 책이나 논문이 없다는 게 늘 답답했다고 한다.
10813,그는 “일부에선 K팝 댄스가 진짜 한국 춤이냐는 의문을 제기하는데 세계 무용의 역사를 보면 외부의 춤을 수용하는 것은 당연하다며 “그동안 서구에서 아시아나 아프리카의 춤을 수용한 것에 대해서는 같은 의문이 제기되지 않았던 것을 보라고 지적했다.
10814,이어 “전 세계적으로 인기를 얻는 한국춤인 K팝 댄스는 이제 학문적 예술적으로 기록과 논의가 필요하다고 덧붙였다.
10815,발라드와 힙합 등 다양한 장르의 음악이 섞인 혼종성을 설명하는 논문이 나오기도 했다.
10816,K팝 댄스 역시 혼종성을 보이는 가운데 K팝 가수를 무용수로도 보는 것이 오 교수 논문의 핵심 전제다.
10817,그는 “이수만 SM 엔터테인먼트 총괄 프로듀서가 일찍이 K팝 아이돌에 대해 ‘싱잉 엔터테이너’라고 지적한 적이 있다.
10818,K팝 아이돌은 가수일 뿐만 아니라 오랜 훈련을 거친 춤을 보여준다는 점에서 무용수다.
10819,K팝 아이돌이 힙합 댄스 라틴 댄스 등 수많은 장르의 춤을 직접 추기 위해 얼마나 오랫동안 노력했는지 주목할 필요가 있다면서 “K팝 아이돌 육성에 한국식 영재 교육이 반영됐는데 춤에서 그런 특성이 더욱 잘 드러난다고 지적했다.
10820,이번에 출간된 오 교수의 책은 K팝 댄스에 대한 첫 이론서라는 점에서 의미가 있다.
10821,앞선 박사논문에서 한 발 나아가 SNS를 통해 진화한 K팝 댄스의 팬덤을 분석했다.
10822,우선 K팝 댄스의 안무적 특징이 SNS와 깊은 관련이 있다는 것이 오 교수의 분석이다.
10823,K팝이 SNS에 영상으로 공개돼 확산되는 만큼 K팝 댄스는 임팩트를 주기 위해 표정을 강조하는 한편 상체의 움직임에 집중하는 ‘제스처형 포인트 안무’를 택한다.
10824,이런 특징은 입체적이고 장식적인 상체 동작과 변덕스럽고 다채롭고 매력적인 표정을 강조하는 ‘소셜 미디어 댄스’와 일맥상통한다.
10825,오 교수는 “라이브 공연에선 무대를 넓게 쓰면서 동작을 크게 해야 하지만 SNS에서는 그럴 필요가 없다.
10826,실제로 SNS 속 K팝 댄스에서는 바닥 동작이 잘 보이지 않는다면서 “K팝 댄스의 제스처형 포인트 안무를 대표적으로 보여주는 게 요즘 아이돌들의 틱톡 댄스 챌린지라고 말했다.
10827,K팝 댄스의 확산에는 전 세계 팬들이 유튜브 등 SNS를 통해 댄스를 배운 뒤 따라하는 커버댄스 문화가 큰 역할을 했다.
10828,원곡의 안무 춤 표정 의상을 똑같이 모방하는 커버댄스를 추면서 팬들은 자신과 아이돌을 일체화한다.
10829,오 교수는 “얼마 전 서울대 초청 강연 중간에 K팝 커버댄스 추는 시간을 줬더니 학생들이 무용 전공자가 아닌데도 정말 잘 췄다.
10830,요즘 젊은 세대들이 SNS를 통해 춤을 배우는 게 익숙하다는 걸 다시 한번 실감했다면서 “어떻게 보면 K팝 댄스는 춤 교육의 민주화 및 대중화의 중심에 있다고 해도 과언이 아니다라고 말했다.
10831,오주연 교수의 책 ‘K팝 댄스’는 BTS와 ‘스트릿 우먼 파이터’까지 다룬다.
10832,사진은 맨 위부터 BTS ‘블랙 스완’ 뮤직비디오 장면 ‘스트릿 우먼 파이터’에서 우승한 댄스팀 홀리뱅 가수 효린과 홀리뱅 리더 허니제이의 댄스 챌린지.
10833,엠넷·BTS 뮤직비디오·효린 틱톡 오 교수는 이번 책에 BTS는 물론 지난해 춤 열풍을 불러일으킨 ‘스트릿 우먼 파이터’까지 담았다.
10834,오 교수는 “BTS의 경우 스타디움 투어 등 라이브 공연에서는 무대를 크게 활용하면서 다채로운 움직임을 보여준다.
10835,마치 현대무용 공연을 하는 것 같은데 멤버 지민의 경우 실제로 현대무용을 전공해서인지 매우 잘 춘다고 설명했다.
10836,‘스트릿 우먼 파이터’를 K팝 댄스에 포함시킨 것에 대해서는 “출연 댄서들의 춤이 방송 댄스랑 연결돼 있을 뿐만 아니라 K팝 아이돌들과 협업하기 때문이라며 “최근 가수 효린이 신곡을 발매하면서 허니제이와 함께 댄스 챌린지를 한 것 등 사례들이 다양하다고 설명했다.
10837,또 “구조적으로 ‘스트릿 우먼 파이터’와 K팝 댄스가 연결돼 있기도 하지만 저 스스로 K팝 댄스의 스펙트럼을 넓히고 싶은 바람도 있다면서 “미국의 무용 교과서를 보면 맨 마지막 챕터에 마이클 잭슨과 마돈나의 춤을 넣었는데 우리 무용 교과서도 언젠가는 K팝 댄스를 추가하길 바란다고 덧붙였다.
10838,MZ 손님으로는 그룹 로켓펀치 수윤 연희가 함께했으며 ‘월드 스타의 놀라운 가족사’를 주제로 다채로운 이야기를 나눴다.
10839,하지만 출생의 비밀을 알았을 때는 이미 친엄마가 세상을 떠났던 뒤라 안타까움을 자아냈다.
10840,주드 로가 시에나 밀러와 헤어진 배경에는 바로 전처 사이의 세 아이를 돌보던 유모와 바람이 났기 때문이었다.
10841,주드 로는 와인을 마시며 유모에게 육아에 대한 고민을 털어놨고 그러다 두 사람은 선을 넘어버렸다.
10842,바로 주드 로의 아이가 시에나 밀러에게 두 사람이 한 침대를 쓴다고 말한 것.
10843,미국과 프랑스의 배우이자 조니 뎁과 바네사 파라디의 딸로 유명한 릴리 로즈 뎁이 소개됐다.
10844,과거 신부전증을 앓아 병원 생활을 한 그는 최근 정호연과 함께 영화 ‘더 가버니스’ 주연으로 발탁되는가 하면 블랙핑크 제니가 나오는 미국 시리즈물 ‘더 아이돌’의 주연으로 캐스팅되는 등 지금은 그 누구보다 왕성히 작품 활동을 펼치고 있다.
10845,그 가운데 라떼 시절 만인의 이상형으로 꼽히던 휴 그랜트를 언급한 김구라는 “대대손손 입이 떡 벌어지는 귀족 가문이라 밝혔다.
10846,이뿐 아니라 영국 왕족 정치가 총리 등 엄청난 스펙의 인물들이 줄줄이 이어져 놀라움을 선사했다.
10847,한편 스타랭킹은 팬들이 직접 자신의 최애 스타에 투표해 순위를 결정하는 랭킹 투표다.
10848,써클 소셜차트는 유튜브 틱톡 브이라이브 뮤빗 마이셀럽스 등 소셜미디어 인기도를 종합한 차트다.
10849,스포츠조선 조지영 기자 샤크라 출신 황보가 현역 아이돌 재질 동안 외모를 과시했다.
10850,공개된 사진 속 황보는 블랙과 화이트가 돋보이는 농구복 차림으로 스포티한 매력을 과시했다.
10851,특히 그는 아이돌 무대 헤어스타일로 종종 화제를 모은 뿌까머리를 완벽히 소화해 눈길을 끌었다.
10852,JYP 체크카드는 팬덤의 선한 영향력을 선순환 할 수 있도록 국내외 가맹점에서 결제 시 이용 금액의 일정 비율이 기부금으로 적립되는 것이 특징이다.
10853,기부금은 국제 비영리단체 메이크어위시코리아에 JYP 아티스트와 팬덤의 이름으로 기부된다.
10854,이 금액은 난치병 아동의 꿈을 이뤄주는 EDM(Every Dream Matters!·모든 꿈은 중요하다) 사업에 활용될 예정이다.
10855,신한카드 관계자는 신한카드와 JYP는 아티스트의 선한 영향력을 함께하고자 하는 팬덤을 위해 JYP 체크카드를 추가로 출시하게 됐다며 앞으로 팬들을 위한 다양한 부가서비스와 팬덤문화까지 카드에 반영해 차별화된 혜택을 제공할 것이라고 말했다.
10856,STUDIO X+U는 제작하는 모든 오리지널 콘텐츠에 대한 IP(지식재산권)를 갖는 LG유플러스 콘텐츠 브랜드로 고객(U)의 즐거움을 배가(X)하고 새로운 경험을 더한다(+)는 의미를 담고 있다.
